,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,type
ABHD12,0.29712585,0.0,0.2972452,0.0,0.0,0.0,0.039419256,0.0,0.0,0.0,0.0,0.2828434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22525118,0.0,0.19034648,0.0,0.1206732,0.0,0.0,0.0,0.23851319,0.0,0.0,0.0,0.0,0.0,0.0,0.011226041,0.31072494,0.2863789,0.0,0.23246141,0.26562148,0.24869633,0.0,0.14353955,0.00010581285,0.0,0.0,0.0860083,0.0,0.2616357,0.0,0.0,0.0,0.079370126,0.0,0.079951495,0.003818586,0.1241641,0.18791649,0.0,0.24146017,0.0,0.0,0.0,0.007875795,0
ABHD16A,0.25250334,0.0,0.13861263,0.056467168,0.0,0.0,0.23603798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018801749,0.0,0.21293813,0.0,0.16098017,0.0,0.064179786,0.0,0.10435869,0.065832,0.0,0.0,0.0,0.0,0.33752128,0.3144731,0.0,0.27254003,0.32021084,0.18752237,0.0,0.21566725,0.0,0.0,0.0,0.125154,0.0,0.25356853,0.0,0.0,0.0,0.12730715,0.0,0.07007057,0.0,0.24091068,0.22383285,0.0,0.29436564,0.0,0.0,0.0,0.0,0
ABHD2,0.31574568,0.0,0.10379881,0.034329608,0.0,0.0,0.170939,0.0,0.0,0.0,0.0,0.13376997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08607105,0.0,0.13086274,0.0,0.13403586,0.0,0.12623957,0.0,0.16922016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35035524,0.32039496,0.0,0.27562934,0.30155778,0.27160907,0.0,0.17032133,0.0,0.0,0.0,0.10790671,0.0,0.29562345,0.0,0.0,0.0,0.10707967,0.0,0.07192357,0.0,0.14458217,0.21302715,0.0,0.2776954,0.0,0.0,0.0,0.0,0
ABHD3,0.32196635,0.0,0.23977084,0.078525044,0.0,0.0,0.21902911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101105876,0.0,0.04131696,0.0,0.17222606,0.0,0.114495784,0.0,0.2103607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329003,0.30306044,0.0,0.26501545,0.28216025,0.24804324,0.0,0.16999169,0.0,0.0,0.0,0.11792032,0.0,0.2793916,0.0,0.0,0.0,0.11894403,0.0,0.05594964,0.0,0.1468014,0.20528269,0.0,0.2691879,0.0,0.0,0.0,0.0,0
ABHD4,0.29699454,0.0,0.16914871,0.0,0.0,0.0,0.1926837,0.0,0.0,0.0,0.0,0.11117932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412702,0.0,0.120984755,0.0,0.1425926,0.0,0.13922647,0.0,0.15229006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34121257,0.31315717,0.0,0.27415538,0.29285607,0.25743845,0.0,0.18102036,0.0,0.0,0.0,0.12034558,0.0,0.29084975,0.0,0.0,0.0,0.12285419,0.0,0.053792667,0.0,0.15154898,0.21468022,0.0,0.27497533,0.0,0.0,0.0,0.0,0
ABHD5,0.042561535,0.0,0.12618418,0.0,0.0,0.0,0.048038993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07988768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41211364,0.3236311,0.0,0.33912006,0.34888268,0.23007298,0.0,0.2668552,0.0,0.0,0.0,0.15059684,0.0,0.28813982,0.0,0.0,0.0,0.17335367,0.0,0.057337794,0.0,0.21170622,0.25763077,0.0,0.29647666,0.0,0.0,0.0,0.0,0
ABHD6,0.33308098,0.0,0.13432628,0.0,0.0,0.0,0.17864317,0.0,0.0,0.0,0.0,0.13686112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13401882,0.0,0.06346191,0.0,0.16192418,0.0,0.18362397,0.0,0.14334336,0.0,0.049329646,0.10466267,0.0,0.0,0.0,0.0,0.33677426,0.3137894,0.0,0.26434192,0.29111233,0.2623607,0.0,0.16683431,0.0,0.0,0.0,0.10073496,0.0,0.28673524,0.0,0.0,0.0,0.10701225,0.0,0.07234509,0.0,0.13803925,0.20293924,0.0,0.2684189,0.0,0.0,0.0,0.0,0
ABI1,0.0,0.0,0.09231922,0.0,0.0,0.0,0.05582398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34624767,0.34305862,0.0,0.3307382,0.34834063,0.2146971,0.0,0.28193045,0.0,0.0,0.0,0.13030174,0.0,0.28868464,0.0,0.0,0.0,0.2531956,0.0,0.12204753,0.0,0.23035026,0.2866122,0.0,0.28274852,0.0,0.0,0.0,0.0,0
ABI2,0.24847493,0.0,0.17363913,0.0,0.0,0.0,0.107374065,0.0,0.0,0.0,0.0,0.17741132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13896368,0.0,0.0,0.0,0.0,0.0,0.16550511,0.0,0.154541,0.0,0.15314408,0.07190249,0.0,0.0,0.0,0.0,0.2896026,0.27551535,0.0,0.27562788,0.20951428,0.25865674,0.0,0.23087113,0.0,0.0,0.11617065,0.079394974,0.0,0.3010098,0.0,0.0,0.0,0.2284177,0.029255198,0.1345982,0.0,0.22841607,0.21902658,0.0,0.29042545,0.0,0.0,0.0,0.0,0
ABI3,0.0,0.0,0.007988387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316813,0.348955,0.0,0.3326772,0.31844127,0.1059764,0.0,0.28553918,0.0,0.0,0.20830272,0.15689535,0.0,0.26880047,0.0,0.0,0.0,0.275497,0.14678252,0.08785977,0.0,0.2287261,0.23904489,0.0,0.32928792,0.0,0.0,0.0,0.0,0
ABL1,0.0,0.0,0.0,0.0,0.0,0.0,0.042879716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010255181,0.0,0.06689605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3830581,0.25205562,0.0,0.33006182,0.24283823,0.18498036,0.0,0.302692,0.0,0.0,0.18357415,0.15794088,0.0,0.3064499,0.0,0.0,0.0,0.25627342,0.17425579,0.046929,0.0,0.2913631,0.23293391,0.004691987,0.31558153,0.0,0.0,0.0,0.0,0
ABL2,0.0,0.0,0.18486361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011459,0.29064852,0.0,0.32142028,0.27269363,0.28654474,0.0,0.24114645,0.0,0.0,0.071852654,0.14748074,0.0,0.31554797,0.0,0.0,0.0,0.16854312,0.008226078,0.078396566,0.0,0.26215065,0.23439106,0.0,0.3431211,0.0,0.0,0.0,0.0,0
ABLIM1,0.26657423,0.0,0.25647843,0.0,0.0,0.0,0.15496416,0.0,0.0,0.0,0.0,0.06647656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13176613,0.0,0.058220167,0.0,0.18478161,0.0,0.09290906,0.0,0.12883356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3471901,0.31441137,0.0,0.28011227,0.30073756,0.2590785,0.0,0.18177491,0.0,0.0,0.0,0.12513556,0.0,0.28947848,0.0,0.0,0.0,0.122797094,0.0,0.053687688,0.0,0.15323733,0.2185495,0.0,0.27833173,0.0,0.0,0.0,0.0,0
ABT1,0.26862484,0.0,0.22647002,0.10712102,0.0,0.0,0.20416477,0.0,0.0,0.0,0.0,0.07323037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054369,0.0,0.051121593,0.0,0.20351855,0.0,0.13845927,0.0,0.1513488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34002456,0.31137297,0.0,0.26798043,0.29040867,0.25753468,0.0,0.17360662,0.0,0.0,0.0,0.11790017,0.0,0.28711,0.0,0.0,0.0,0.119300164,0.0,0.06056812,0.0,0.14891611,0.21143335,0.0,0.2729577,0.0,0.0,0.0,0.0,0
ABTB1,0.36615074,0.0,0.059020795,0.122186825,0.0,0.0,0.09175607,0.0,0.0,0.0,0.0,0.1908925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15773003,0.0,0.0,0.0,0.0,0.029595304,0.12173499,0.0,0.21473956,0.05159226,0.23459361,0.17945984,0.010122361,0.0,0.06811749,0.0,0.2641742,0.121269196,0.0,0.18952778,0.18640785,0.14693342,0.0,0.272545,0.038089495,0.0,0.3314673,0.09689657,0.026259158,0.07460621,0.068735756,0.0,0.06255285,0.14701773,0.15640455,0.0,0.0,0.33117652,0.0777458,0.0,0.26987466,0.0,0.0,0.0,0.007903194,0
ABTB2,0.2917862,0.0,0.216394,0.0,0.0,0.0,0.14230716,0.0,0.0,0.0,0.0,0.14146812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14086814,0.0,0.033425175,0.0,0.1328343,0.0,0.18273728,0.0,0.11488384,0.0,0.0,0.04654096,0.0,0.0,0.0,0.0,0.34815812,0.3173574,0.0,0.26932248,0.29852968,0.27227983,0.0,0.17025831,0.0,0.0,0.0,0.10705495,0.0,0.29244697,0.0,0.0,0.0,0.105392314,0.0,0.074164174,0.0,0.1433887,0.21255665,0.0,0.27269667,0.0,0.0,0.0,0.0,0
ACAA1,0.28470373,0.0,0.2726166,0.0,0.0,0.0,0.13014275,0.0,0.0,0.0,0.0,0.073442854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102572866,0.0,0.017472759,0.0,0.22199944,0.0,0.08787843,0.0,0.14903678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34441823,0.31339517,0.0,0.27167937,0.29518032,0.26020092,0.0,0.1730952,0.0,0.0,0.0,0.11522187,0.0,0.28789645,0.0,0.0,0.0,0.1125513,0.0,0.06726133,0.0,0.14632955,0.21237966,0.0,0.2773632,0.0,0.0,0.0,0.0,0
ACAA2,0.27949637,0.0,0.23298308,0.0,0.0,0.0,0.14961535,0.0,0.0,0.0,0.0,0.07781269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110654,0.0,0.09074363,0.0,0.19418032,0.0,0.09328741,0.0,0.17925422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364362,0.30977842,0.0,0.2828379,0.29497957,0.25201812,0.0,0.18817995,0.0,0.0,0.0,0.12732157,0.0,0.28321368,0.0,0.0,0.0,0.13809668,0.0,0.04812285,0.0,0.15570441,0.21484248,0.0,0.27721167,0.0,0.0,0.0,0.0,0
ACACA,0.3010389,0.0,0.24440514,0.0,0.0,0.0,0.13117847,0.0,0.0,0.0,0.0,0.07943966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11595549,0.0,0.00017927667,0.0,0.17358589,0.0,0.01611412,0.0,0.16184993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556038,0.334853,0.0,0.26459238,0.2962092,0.2172782,0.0,0.19184273,0.0,0.0,0.0,0.12153962,0.0,0.26843,0.0,0.0,0.0,0.1562189,0.0,0.04623048,0.0,0.17527834,0.22230111,0.0,0.28677323,0.0,0.0,0.0,0.0,0
ACACB,0.34484658,0.0,0.21691807,0.0,0.0,0.0,0.13540901,0.0,0.0,0.0,0.0,0.13499568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06676206,0.0,0.010432921,0.0,0.22734043,0.0,0.13421732,0.0,0.21986063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33108884,0.30043197,0.0,0.261306,0.28372768,0.25151813,0.0,0.16806686,0.0,0.0,0.0,0.1134523,0.0,0.27539918,0.0,0.0,0.0,0.11463215,0.0,0.0590361,0.0,0.1376152,0.20214109,0.0,0.26373306,0.0,0.0,0.0,0.0,0
ACAD9,0.26418528,0.0,0.26172832,0.04250211,0.0,0.0,0.17777552,0.0,0.0,0.0,0.0,0.093555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11734957,0.0,0.011389692,0.0,0.16882749,0.0,0.067862295,0.0,0.17765579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34670922,0.31552705,0.0,0.2741028,0.29889387,0.26533416,0.0,0.1739502,0.0,0.0,0.0,0.116115585,0.0,0.28967008,0.0,0.0,0.0,0.11273317,0.0,0.06465136,0.0,0.14602673,0.21144725,0.0,0.27524832,0.0,0.0,0.0,0.0,0
ACADM,0.29314938,0.0,0.22652152,0.0,0.0,0.0,0.15771264,0.0,0.0,0.0,0.0,0.1803096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12457407,0.0,0.0,0.0,0.1649978,0.0,0.12339132,0.0,0.1825617,0.0,0.0,0.0870062,0.0,0.0,0.0,0.0,0.33676237,0.30885985,0.0,0.2700623,0.2908665,0.25527182,0.0,0.16929716,0.0,0.0,0.0,0.11722858,0.0,0.2791289,0.0,0.0,0.0,0.11491281,0.0,0.061972216,0.0,0.145113,0.20655002,0.0,0.27186796,0.0,0.0,0.0,0.0,0
ACADSB,0.25814098,0.0,0.2596445,0.0,0.0,0.0,0.17719659,0.0,0.0,0.0,0.0,0.06554123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15889677,0.0,0.014715012,0.0,0.1813086,0.0,0.09025026,0.0,0.119509734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34133568,0.3200303,0.0,0.2802223,0.29825816,0.25905916,0.0,0.18242982,0.0,0.0,0.0,0.11814251,0.0,0.2891062,0.0,0.0,0.0,0.12944266,0.0,0.060010802,0.0,0.14266261,0.21247049,0.0,0.28158686,0.0,0.0,0.0,0.0,0
ACADVL,0.3462608,0.0,0.16189867,0.0,0.0,0.0,0.13214569,0.0,0.0,0.0,0.0,0.018568613,0.0,0.0,0.0,0.09463401,0.0,0.0,0.0,0.13422911,0.0,0.07820676,0.0023566296,0.27848253,0.0,0.09291747,0.0,0.07545794,0.0,0.104512535,0.0,0.0,0.0,0.0,0.0,0.33499902,0.31090152,0.0,0.2637899,0.2863732,0.25855434,0.0,0.16879489,0.0,0.0,0.0,0.10764059,0.0,0.28147918,0.0,0.0,0.0,0.11273761,0.0,0.07272993,0.0,0.13992655,0.20409757,0.0,0.27260697,0.0,0.0,0.0,0.0,0
ACAP1,0.34981713,0.0,0.23211871,0.0,0.0,0.0,0.14021218,0.0,0.0,0.0,0.0,0.12758867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16745266,0.0,0.086669594,0.0,0.2153616,0.0,0.13958125,0.0,0.12520544,0.0,0.0048948405,0.056681544,0.0,0.0,0.0,0.013742208,0.33309287,0.30768433,0.0,0.25043535,0.28541428,0.2622304,0.0,0.15796469,0.00091917417,0.0,0.0,0.09028306,0.0,0.28269222,0.0,0.0,0.0,0.09122128,0.0,0.07933116,0.0,0.12680806,0.19788094,0.0,0.25662017,0.0,0.0,0.0,0.0017154899,0
ACAT1,0.31860122,0.0,0.268178,0.0,0.0,0.0,0.1782578,0.0,0.0,0.0,0.0,0.123425834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10673094,0.0,0.0,0.0,0.04694444,0.0,0.1571354,0.0,0.05034882,0.0,0.0,0.027538627,0.0,0.0,0.0,0.0,0.34772703,0.31700438,0.0,0.2701957,0.29672047,0.26351386,0.0,0.17123227,0.0,0.0,0.0,0.11486478,0.0,0.29230905,0.0,0.0,0.0,0.1117368,0.0,0.06640471,0.0,0.14104232,0.21299404,0.0,0.27563843,0.0,0.0,0.0,0.0,0
ACAT2,0.15938327,0.0,0.02303822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693697,0.0,0.072443336,0.0,0.17284057,0.0,0.0,0.0,0.2459112,0.0,0.1689915,0.0,0.0,0.0,0.0,0.0,0.2887292,0.27209342,0.0,0.24229771,0.22615458,0.28219742,0.0,0.23350199,0.0,0.0,0.054347992,0.13036291,0.0,0.33536056,0.0,0.0,0.0,0.24456291,0.028625198,0.15611716,0.0,0.13101757,0.30338067,0.0,0.30489656,0.0,0.015186809,0.0,0.0,0
ACBD3,0.28873768,0.0,0.30254418,0.0,0.0,0.0,0.22194643,0.0,0.0,0.0,0.0,0.036535528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030097388,0.0,0.022827541,0.0,0.13989662,0.0,0.11154334,0.0,0.24070601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299639,0.30529606,0.0,0.26046586,0.2856382,0.2554736,0.0,0.16843487,0.0,0.0,0.0,0.10506277,0.0,0.2802401,0.0,0.0,0.0,0.10506362,0.0,0.07049981,0.0,0.14050674,0.20259854,0.0,0.26758736,0.0,0.0,0.0,0.0,0
ACBD5,0.2904811,0.0,0.22121105,0.0,0.0,0.0,0.17095122,0.0,0.0,0.0,0.0,0.06247944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10809323,0.0,0.09140092,0.0,0.18580924,0.0,0.12729302,0.0,0.18864077,0.0,0.030535147,0.09042909,0.0,0.0,0.0,0.0,0.33957738,0.311524,0.0,0.2712622,0.2898374,0.26112315,0.0,0.16977964,0.0,0.0,0.0,0.11607496,0.0,0.28302157,0.0,0.0,0.0,0.11331926,0.0,0.06566404,0.0,0.14552552,0.21092418,0.0,0.27339098,0.0,0.0,0.0,0.0,0
ACBD6,0.39140183,0.0,0.26111764,0.051199652,0.0,0.0,0.17917883,0.0,0.0,0.0,0.0,0.066516936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09699393,0.0,0.08237965,0.0,0.202948,0.0,0.078634836,0.0,0.12803803,0.0,0.0,0.07827589,0.0,0.0,0.0,0.0,0.32427824,0.29812846,0.0,0.25562876,0.27643394,0.24914445,0.0,0.16247061,0.0,0.0,0.0,0.10720332,0.0,0.275783,0.0,0.0,0.0,0.10603858,0.0,0.060108,0.0,0.14008446,0.20024087,0.0,0.25882474,0.0,0.0,0.0,0.0,0
ACCN2,0.0,0.0,0.16132087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040120263,0.0,0.0,0.15437299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24550056,0.31444216,0.0,0.35769296,0.23738982,0.21194477,0.0,0.28006297,0.0,0.0,0.15783058,0.10909472,0.0,0.32712334,0.0,0.0,0.0,0.27340934,0.07296392,0.18461773,0.0,0.18442614,0.2856786,0.0043648975,0.32880127,0.0,0.0,0.0,0.0,0
ACCS,0.0,0.0,0.0,0.0,0.0,0.0,0.26621014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19164528,0.0,0.09641979,0.0,0.0,0.0,0.0,0.034111697,0.0,0.0,0.18500945,0.20185141,0.0,0.4172629,0.2618494,0.12643838,0.0,0.21695282,0.0,0.0,0.31905386,0.0,0.0,0.24319948,0.0,0.0,0.0,0.26012576,0.16084273,0.351756,0.0,0.26741698,0.19524729,0.0,0.11575878,0.0,0.0,0.0,0.0,0
ACD,0.0,0.0,0.0,0.026043233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17460802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46325403,0.3259885,0.0,0.35743448,0.36049986,0.12810494,0.0,0.260633,0.0,0.0,0.08060454,0.20235854,0.0,0.2129511,0.0,0.0,0.03280974,0.21972805,0.055658378,0.0,0.0,0.17746724,0.13424698,0.0,0.32990608,0.0,0.0,0.0,0.047928102,0
ACE,0.06912053,0.0,0.1598969,0.17462675,0.0,0.0,0.24191287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081403844,0.0,0.0,0.0,0.015791956,0.0,0.024486044,0.0,0.15212654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273926,0.32397455,0.0,0.33013335,0.29881662,0.253617,0.0,0.21556552,0.0,0.0,0.0,0.09383502,0.0,0.327592,0.0,0.0,0.0,0.17940593,0.0,0.121579595,0.0,0.17120193,0.19738103,0.0,0.31216514,0.0,0.0,0.0,0.0,0
ACE2,0.0,0.0,0.0,0.038482122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009343063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497231,0.10612148,0.0,0.0,0.0,0.0,0.0,0.2813482,0.31687242,0.0,0.39361304,0.2724922,0.24074772,0.0,0.24640988,0.0,0.0,0.040899593,0.014569694,0.0,0.38385606,0.0,0.0,0.0,0.23847167,0.074434474,0.25694358,0.0,0.19476499,0.14506,0.0,0.34905517,0.0,0.0068056304,0.0,0.0,0
ACIN1,0.07730849,0.0,0.10801619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012986454,0.0,0.0,0.0,0.03336303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513167,0.24119385,0.0,0.36210907,0.2755906,0.19505893,0.0,0.31750813,0.0,0.0,0.119532906,0.2282664,0.0,0.24728559,0.0,0.0,0.0,0.3021462,0.037403464,0.06437492,0.0,0.26480094,0.3012866,0.0,0.26128772,0.0,0.0,0.0,0.0,0
ACLY,0.098500445,0.0,0.14670603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39411226,0.33883053,0.0,0.31531578,0.3438429,0.21653424,0.0,0.23504725,0.0,0.0,0.0,0.16323937,0.0,0.35588315,0.0,0.0,0.0,0.17737173,0.0,0.055628877,0.0,0.18876371,0.2816193,0.0,0.27459833,0.0,0.0,0.0,0.0,0
ACMSD,0.0,0.0,0.044381693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009070273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330607,0.06619355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34834805,0.41954222,0.0,0.24950153,0.21851113,0.13448067,0.0,0.2085627,0.0,0.0,0.0,0.1254524,0.0,0.21204743,0.0,0.15573844,0.0070651104,0.20323165,0.057253964,0.0,0.0,0.3510052,0.3159028,0.0,0.41345227,0.0,0.0,0.0,0.0,0
ACO1,0.24193089,0.0,0.14338954,0.0,0.0,0.0,0.19262286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062393606,0.0,0.0062397867,0.0,0.18927889,0.0,0.013128853,0.0,0.12819923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37220702,0.32966006,0.0,0.28241768,0.29833645,0.26755562,0.0,0.199192,0.0,0.0,0.0,0.11154929,0.0,0.30957574,0.0,0.0,0.0,0.12232144,0.0,0.09045949,0.0,0.16164975,0.22008598,0.0,0.30692577,0.0,0.0,0.0,0.0,0
ACO2,0.31445482,0.0,0.29497412,0.0,0.0,0.0,0.17642376,0.0,0.0,0.0,0.0,0.09841539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12358816,0.0,0.008130093,0.0,0.17310606,0.0,0.07760661,0.0,0.17953782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33650246,0.30471474,0.0,0.26222432,0.28561735,0.25435016,0.0,0.16825633,0.0,0.0,0.0,0.115585715,0.0,0.28136516,0.0,0.0,0.0,0.114279196,0.0,0.054670397,0.0,0.14103147,0.20710552,0.0,0.2625822,0.0,0.0,0.0,0.0,0
ACOT1,0.3094651,0.0,0.2186371,0.0,0.0,0.0,0.123699784,0.0,0.0,0.0,0.0,0.0975854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10872301,0.0,0.14180134,0.0,0.22043975,0.0,0.07951751,0.0,0.20158,0.0,0.0029161419,0.0,0.0,0.0,0.0,0.0,0.33571163,0.3084843,0.0,0.26643398,0.2887869,0.25889376,0.0,0.16992462,0.0,0.0,0.0,0.11201277,0.0,0.28481635,0.0,0.0,0.0,0.113061845,0.0,0.06429023,0.0,0.13962641,0.20627733,0.0,0.27080828,0.0,0.0,0.0,0.0,0
ACOT13,0.267972,0.0,0.23187527,0.0,0.0,0.0,0.14565669,0.0,0.0,0.0,0.0,0.108456105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362747,0.0,0.04463803,0.0,0.16044074,0.0,0.10293553,0.0,0.17663462,0.0,0.021363908,0.0,0.0,0.0,0.0,0.0,0.34586716,0.31790125,0.0,0.28573355,0.29973957,0.25593987,0.0,0.1864604,0.0,0.0,0.0,0.12661417,0.0,0.29126093,0.0,0.0,0.0,0.13151467,0.0,0.053817686,0.0,0.15429787,0.218975,0.0,0.28143767,0.0,0.0,0.0,0.0,0
ACOT2,0.29593045,0.0,0.24297325,0.0,0.0,0.0,0.15490848,0.0,0.0,0.0,0.0,0.08196343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770604,0.0,0.1288891,0.0,0.21856539,0.0,0.10371847,0.0,0.14494902,0.0,0.032689035,0.046274062,0.0,0.0,0.0,0.0,0.3328233,0.30858138,0.0,0.2607605,0.28578433,0.25933695,0.0,0.16894338,0.0,0.0,0.0,0.109689265,0.0,0.28214756,0.0,0.0,0.0,0.1108196,0.0,0.06630432,0.0,0.14034623,0.2063572,0.0,0.26439875,0.0,0.0,0.0,0.0,0
ACOT7,0.31812206,0.0,0.23470396,0.0,0.0,0.0,0.09609259,0.0,0.0,0.0,0.0,0.05260978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16308182,0.0,0.042017117,0.0,0.19897911,0.0,0.10612792,0.0,0.20330839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33643296,0.31007197,0.0,0.269054,0.286869,0.2576108,0.0,0.17156014,0.0,0.0,0.0,0.11371695,0.0,0.28521568,0.0,0.0,0.0,0.11953136,0.0,0.05951345,0.0,0.14318873,0.20922573,0.0,0.27378854,0.0,0.0,0.0,0.0,0
ACOT8,0.2478398,0.0,0.19402575,0.0,0.0,0.0,0.10397618,0.0,0.0,0.0,0.0,0.07105362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12447416,0.0,0.13728246,0.0,0.0,0.0,0.1418065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30904752,0.35015163,0.0,0.2539754,0.30601668,0.2376164,0.0,0.22738492,0.0,0.0,0.0,0.113055535,0.0,0.326281,0.0,0.0,0.0,0.15532906,0.0,0.10341588,0.0,0.18717358,0.24451119,0.0,0.3119395,0.0,0.0,0.0,0.0,0
